Symbol,Five_Minute_Change,Average_Volume,Total_Volume,Days_Open,Days_Change,20MA_Open,50MA_Open,200MA_Open,20MA_Change,50MA_Change,200MA_Change
FB,0.000153707,10750.28205,838522,266.37,0.011412697,266.25485,265.92564,266.888905,0.014224717,0.015680925,0.005542081
FB,-0.000127071,9284.653846,724203,272.45,-0.002385759,270.5418,270.27752,268.456135,0.004672845,-0.000309016,0.003673505
FB,-5.59E-05,17994.97436,1403608,271.87,-0.005039173,271.875,270.4264,269.53951,-0.005108046,-0.001803818,0.002041148
FB,3.54E-05,5567.461538,434262,270.53,0.000776254,270.4795,269.9776,270.08488,-0.004582787,-0.002556953,-0.000566711
FB,0.000198853,10712.88608,846318,270.68,0.011415694,269.5202,269.37588,269.96227,0.018573932,0.01851361,0.005881285
FB,9.42E-05,11964.17949,933206,271.24,0.008368972,273.41175,274.0354,271.673545,-0.002077453,-0.006160153,0.003240838
FB,-9.92E-05,10529.98718,821339,269.565,-0.000500807,272.1413,272.28364,272.572075,-0.008943883,-0.01308415,-0.005719717
FB,-0.000341914,19872.34177,1569915,269.86,-0.032275995,269.7512,268.86652,270.941185,-0.029913491,-0.026457515,-0.014096288
FB,0.000129652,19401.78205,1513339,257.8,0.009930178,261.2125,261.4082,266.85647,0.002530507,-5.20E-05,-0.013242662
FB,0.000398275,18162,1416636,259.1,0.025704361,260.25515,261.07886,262.972495,0.019999988,0.011421606,-0.004149788
FB,5.76E-05,12704.64103,990962,262.24,0.008312996,265.56195,264.28038,261.985985,-0.001246225,0.002642724,0.004450219
FB,-0.000218984,13133.23077,1024392,262.31,-0.029125843,264.9925,264.9806,263.16693,-0.032601866,-0.028844753,-0.003735918
FB,3.81E-05,16628.34177,1313639,256.89,0.005410876,255.6983,256.95852,262.02354,0.027825566,0.024972824,-0.001681681
FB,0.000141745,18345.07692,1430916,260.82,0.01364926,259.98775,262.0801,261.2299,0.021514475,0.005005722,-0.0003406
FB,-0.064309608,4766.128205,371758,265.45,-0.024750424,119.42545,206.09698,247.089045,1.083473414,0.202524171,-0.01597928
FB,-0.051311912,5236.910256,408479,260.29,-0.018940413,143.40025,200.2067,231.26294,0.788520243,0.23157267,-0.033693985
FB,0.000100661,12878.96154,1004559,256.645,0.002902842,76.9755,174.4156,204.84937,2.350809673,0.482870225,0.086759383
FB,0.000166294,9808.358974,765052,260.685,0.013100102,245.20025,253.2201,221.27385,0.07368875,0.0306978,0.083716851
FB,-0.000562327,10140.12821,790930,265.56,-0.039501431,263.42575,261.1294,239.8265,-0.021919839,-0.008287462,0.077618403
FB,0.000255901,7183.051282,560278,260.96,0.017895463,257.77825,258.9479,258.43705,0.037473099,0.030862965,0.016946777
FB,-0.000140771,5717.089744,445933,268.64,-0.013884753,267.3685,266.9681,262.861475,-0.007082921,-0.006956636,0.004475361
FB,0.000308012,6982.506494,537653,268.19,0.020507849,265.834,265.2393,264.091475,0.034482986,0.039572944,0.020042393
FB,-2.69E-05,7634.897436,595522,268.405,-0.000614743,274.56625,275.6009,269.39935,-0.025143294,-0.031564846,0.000204251
FB,0.000125481,5370.469697,354451,271.92,0.006435716,271.13175,268.406,269.9385,0.011088705,0.017374053,0.003975257
FB,-5.63E-05,7599.712121,501581,279.99,-0.003571556,276.80275,274.7901,271.179875,0.011336593,0.019239776,0.011568152
FB,0.000114476,11101.21212,732680,280.76,0.011148312,279.6625,279.9978,275.146725,0.017010683,0.004996111,0.01311364
FB,-0.000148537,8893.393939,586964,281.195,-0.009833034,281.97675,281.9487,279.31595,-0.004721134,0.001851755,0.006485935
FB,7.69E-05,14918.57576,984626,288.35,0.005340732,283.81375,283.1648,281.5696,0.021902568,0.025490456,0.01238042
FB,-0.000202426,8944.5,590337,293.22,0.000460405,291.018,290.5409,285.88015,0.01935705,0.024382109,0.016334905
FB,-0.000243183,10833.33333,715000,296.02,-0.018613607,294.21375,296.5711,291.2391,-0.003999643,-0.007753958,0.010159608
FB,-0.000190014,5810.878788,383518,288.67,-0.022447778,290.14675,292.8062,294.1418,-0.022665255,-0.027088566,-0.006769269
FB,-0.000294469,7688.363636,507432,283.32,-0.016694903,284.1755,284.4805,291.255525,-0.015160526,-0.015280133,-0.017574602
FB,0.00015837,5624.04918,343067,281.21,0.006151986,280.43725,280.2085,285.185475,-0.000579452,0.005016265,-0.010657012
FB,0.000266485,8386.575758,553514,286.58,0.015109219,285.40175,282.9918,282.19675,0.019308746,0.025719473,0.006953305
FB,-0.000113668,8773.893939,579077,290,-0.007344828,290.9905,291.0765,284.8225,-0.008032908,-0.007240021,0.010048715
FB,0.000131853,5579.484848,368246,293.52,0.003509131,290.3875,289.6869,288.24425,0.016511558,0.019649836,0.012018453
FB,-2.61E-05,4698.363636,310092,299.72,-0.003403176,298.44825,296.6518,292.434875,-0.00114509,0.005084075,0.008628331
FB,5.33E-05,11308.5,746361,306.89,0.006549578,302.98425,299.8836,296.0319,0.017287202,0.028752489,0.018785729
FB,-0.000120831,4642.136364,306381,307.27,-0.003221922,307.97925,308.0703,302.38995,-0.003367922,-0.002784754,0.010434953
FB,6.37E-05,4970.227273,328035,310.66,0.008192236,308.0815,307.5021,306.22255,0.014531869,0.01475372,0.009492524
FB,0.000184078,5311.318182,350547,310.39,0.008892039,311.78275,312.2102,309.3028,0.004003589,0.000376349,0.004643023
FB,-2.31E-05,4708.909091,310788,313.24,-0.002649725,313.212,312.873,311.123575,-0.006275302,-0.003434301,0.003331715
FB,6.61E-05,3457,228162,309.915,0.006050046,310.535,311.1979,312.08545,0.000561128,-0.002047893,-0.001885141
FB,-0.000216538,4310.961538,224170,312.14,-0.007528673,311.981,311.1661,311.5756,-0.00206503,0.002388435,-0.000852361
FB,-4.85E-05,4912.772727,324243,304.41,-0.00607733,307.101,310.143,310.851675,-0.012636722,-0.020278065,-0.007604109
FB,-9.93E-05,5840.212121,385454,307.765,-0.000601108,305.399,304.4661,308.28075,0.008132803,0.012580054,-0.003089311
FB,-2.39E-05,3885.181818,256422,306.49,-0.00117459,306.65175,307.8793,306.92265,-0.002374029,-0.007683855,-0.002525799
FB,-7.01E-05,6854.606061,452404,303.68,-0.005696786,305.161,305.3594,306.1573,-0.011756909,-0.011472056,-0.003382493
FB,0.000238832,6940.030303,458042,300.5,0.006339434,300.88725,301.5142,304.608375,0.005587641,-0.000251398,-0.006622109
FB,0.000174399,5397.121212,356210,298.36,0.010557716,300.2345,301.2187,302.166875,-4.00E-05,-0.003875921,-0.005263317
FB,-0.0002112,4699.848485,310190,302.02,-0.018475598,301.4635,300.5348,300.5857,-0.014413022,-0.005506184,-0.001315016
FB,0.000102848,20337.15152,1342252,298,0.010503356,297.773,298.1171,300.092925,0.012679121,0.010592147,-0.000112798
FB,-0.000128544,12125.18182,800262,304.82,-0.005445837,303.43925,302.1913,300.383225,-0.001674141,0.001188982,0.002060701
FB,2.91E-05,6728.454545,444078,303.35,9.89E-05,302.8685,302.6719,301.123375,0.006125596,0.006217954,0.006494846
FB,-0.000101275,8171.179104,547469,308.28,0.044504995,308.28,306.1328,303.7312,0.003757947,0.005810877,0.005393996
FB,0.00020559,14693.10606,969745,325.15,0.013347686,327.42975,316.2407,307.8914,0.006521246,0.034946482,0.024514163
FB,-8.85E-05,10201.40909,673293,327.72,-0.00863542,328.48275,328.1803,317.070925,-0.008131325,-0.007679925,0.019524338
FB,-0.000143629,5645.318182,372591,327.32,-0.014328486,326.1095,325.9211,324.512775,-0.009030709,-0.008990213,0.003297713
FB,0.000216231,8262.5,545325,316.36,0.00644835,318.1115,321.1085,324.8633,-0.005802211,-0.018696796,-0.012581369
FB,-9.91E-05,4616.136364,304665,319.02,-0.012726475,318.31075,316.3065,320.3367,-0.007868883,0.001723645,-0.007959906
FB,0.000277884,9898.015152,653269,314.31,0.018834908,315.0445,315.9486,317.28295,0.009747829,0.007268587,-0.001110681
FB,-0.000183868,6834.939394,451106,321.73,-0.009044851,320.664,319.0603,317.4102,-0.001863321,0.003506234,0.003219414
FB,-5.30E-05,10260.95455,677223,308.67,-0.008812,313.3495,317.3465,317.93325,-0.023474587,-0.032692971,-0.009347166
FB,0.000225172,7388.969697,487672,301.785,0.015574001,303.87475,305.4547,313.89485,0.007502269,0.000551309,-0.01526602
FB,0.000192576,11715.62121,773231,301.85,0.002020871,303.56025,304.9165,307.79785,0.000160594,-0.010997109,-0.012961592
FB,-0.000192031,6629.287879,437533,307.53,-0.007609014,305.17175,303.3736,303.682925,0.001568789,0.006357178,0.001036937
FB,9.40E-05,6326.348485,417539,312.45,0.010881741,310.298,306.9667,304.48905,0.019020426,0.025592027,0.011813315
FB,7.35E-05,4694.954545,309867,314.36,0.003435552,314.5245,314.8963,308.974225,0.000423655,-0.004751723,0.009375863
FB,-0.000305939,5123.348485,338141,315.48,-0.017560543,314.80175,313.8885,312.4473,-0.008854779,-0.002215436,0.004786887
FB,0.000230411,6264.30303,413444,308.3,0.016801816,308.178,311.1251,313.461675,0.014525696,0.003048934,-0.003136428
FB,6.61E-05,3812.469697,251623,316.74,0.006314327,315.19625,313.4419,312.741025,0.010798828,0.014588031,0.003575802
FB,-8.56E-05,3714.378788,245149,317.82,-0.005254547,317.85175,318.0379,314.060025,-0.000928892,-0.000748338,0.007696538
FB,4.18E-05,4967.090909,327828,324.31,0.001140884,320.485,319.0318,317.175975,0.014694135,0.018574637,0.010452951
FB,-8.68E-05,5298.469697,349699,329.1,-0.003767852,326.52725,325.6527,321.151525,0.003978228,0.005591233,0.009511165
FB,-2.15E-07,3978.439394,262577,326.93,0.003028171,327.144,327.4547,324.79615,0.001956325,0.001857967,0.00674423
FB,9.89E-05,6029.606061,397954,328.955,0.011475734,327.78375,328.0115,327.210225,0.007311223,0.008908529,0.004655952
FB,-3.72E-05,4431.909091,292506,329.54,-0.001760029,330.49825,330.4925,328.96705,-0.000904695,0.000919839,0.003191885
FB,6.90E-05,6492.484848,428504,328.97,0.000273581,328.8565,329.9529,330.003425,0.003534977,-0.000978018,0.000225376
FB,-3.12E-05,4127.787879,272434,330.77,-0.004534873,329.97225,329.8808,329.98355,-0.005683811,-0.003509449,-0.001189681
FB,5.60E-05,4218.863636,278445,324.69,0.004342604,326.466,327.5518,329.2028,-0.001010059,-0.004368469,-0.003440053
FB,8.57E-05,3493.107692,227052,328.65,0.004777119,327.5625,326.8721,327.99565,0.0088693,0.012080566,0.000468451
FB,0.000311295,7397.090909,488208,330.56,0.018483785,330.2045,330.4841,328.1907,0.019640102,0.017558485,0.008753371
FB,-2.81E-05,5513.651515,363901,334.57,-0.002391129,335.824,336.104,331.74175,-0.006143099,-0.007078761,0.005547538
FB,-0.000191269,4927.530303,325217,334.42,-0.012738473,334.22425,333.8748,333.812475,-0.009513822,-0.004705656,0.000881932
FB,3.76E-05,4615.106061,304597,331.4,0.003168377,331.02425,331.773,333.797525,0.004245157,0.000881627,-0.003740591
FB,-6.03E-05,3603.606061,237838,330.9,0.001057721,331.729,332.1648,332.3804,-0.003823904,-0.006167421,-0.003525103
FB,4.20E-05,4203.893939,277457,334.62,0.006156237,332.274,331.0112,331.195875,0.010181356,0.013067232,0.003964497
FB,3.86E-05,5506.272727,363414,336.66,0.0008317,337.26925,336.1242,332.928525,-0.001207492,0.000838381,0.004819052
FB,-0.000215948,8035.469697,530341,336.74,-0.017758508,336.4455,336.3502,334.965725,-0.015600595,-0.012859811,0.000488856
FB,0.000100399,6880.060606,454084,334.42,0.005920699,332.50875,332.0098,335.021875,0.013762796,0.012961967,-0.000148498
FB,-9.60E-05,6514.19697,429937,332.6,-0.00939567,334.8105,335.981,334.805925,-0.010685149,-0.012277182,-0.003994478
FB,6.64E-05,4756.893939,313955,330.26,0.006631139,330.107,331.2026,333.290475,0.005804179,0.001283504,-0.001446111
FB,0.000195104,4995.757576,329720,334.08,0.015235872,333.54225,332.3134,332.75085,0.014719275,0.013133085,0.001211417
FB,-0.000150755,5314.454545,350754,342.39,-0.005403195,340.857,338.3835,333.75135,0.001688391,0.008263405,0.009470673
FB,-5.81E-05,4847.136364,319911,344.39,-0.00368768,342.563,341.8001,337.7523,0.001101987,0.004521941,0.010081871
FB,-4.51E-05,3928.181818,259260,341.56,-0.001112542,341.79575,342.6427,341.56655,-0.000499567,-0.003941715,0.001509003
FB,0.000564143,13672.90909,902412,343.115,0.036853533,342.727,341.9315,342.2482,0.024544317,0.013048227,0.002745449
FB,1.76E-05,5572.130435,384477,350.68,0.003849664,353.825,348.9755,343.756075,-0.006909489,0.007060094,0.009111694
FB,-9.48E-05,5541.939394,365768,349.825,-0.005860073,350.48525,351.1894,347.45865,-0.006025218,-0.00742363,0.005772773
FB,0.000271544,7245.151515,478180,348.58,0.017011877,348.84125,348.6872,349.8337,0.01463918,0.009602016,0.001145116
FB,-8.81E-05,2820.287879,186139,354.445,0.000606582,354.5755,353.6528,350.494725,-0.001377704,0.00124331,0.003696275
FB,-7.66E-05,5080.757576,335330,354.26,-0.004262406,354.75325,354.2845,352.179625,-0.006035181,-0.007064379,0.002752857
FB,-7.66E-05,3212.242424,212008,354.9,-0.012552832,353.8325,352.8716,353.4013,-0.007772039,-0.003830288,-0.002015485
FB,-3.12E-05,4930.348485,325403,345.46,0.000665779,346.53525,349.428,352.033675,-0.001966611,-0.008504184,-0.00677769
FB,0.000145145,5497.893939,362861,347.36,0.00869415,347.018,346.8886,349.459075,0.00935038,0.009111282,-0.002899267
FB,1.71E-05,3898.757576,257318,351.34,0.004724768,350.70725,350.37,348.393675,0.007931116,0.007947884,0.00486698
FB,-8.98E-05,2955.969697,195094,353.62,-0.005231605,351.30125,352.6012,350.46905,0.003963834,0.001523251,0.005023125
FB,-0.000128731,6477.651515,427525,349.525,-0.005879408,351.59225,352.3383,352.294025,-0.008831253,-0.010886128,-0.002520764
FB,0.000144612,5344.560606,352741,342.6,0.004932866,345.5945,347.32,350.817825,-0.005863809,-0.013556375,-0.009611399
FB,1.53E-05,4518.757576,298238,340.445,0.001923952,342.7905,342.6203,346.64315,-0.004034534,-0.001455255,-0.008484662
FB,-1.38E-05,6063.469697,400189,337.33,-0.001749029,337.991,340.5492,342.8533,-0.006171762,-0.012426986,-0.008288385
FB,0.000139765,5310.121212,350468,337.76,0.012049976,336.3335,336.3054,339.6423,0.019549792,0.016353588,-0.000860979
FB,1.86E-05,3024.212121,199598,343.025,0.009459952,343.10025,342.4392,339.3841,0.006602298,0.006682062,0.004990363
FB,7.32E-05,7067.878788,466480,348.455,0.007332367,346.8865,345.5535,341.81675,0.010120025,0.011647111,0.011330486
FB,3.65E-05,12406.15152,818806,366.95,0.007834855,359.06225,353.3851,347.202175,0.033707247,0.052842918,0.026320904
FB,6.42E-05,8149.060606,537838,371.58,0.002475914,371.25375,371.7173,358.280625,0.001538032,0.0009101,0.022762464
FB,-9.12E-05,4799.030303,316736,368.585,-0.002184028,370.7365,371.3105,367.80695,-0.010958592,-0.013016869,0.006155539
FB,-1.36E-05,10124,779548,372.76,-0.039247773,369.7625,367.5528,369.97355,-0.010228187,0.007259365,-0.001026154
FB,-5.43E-05,10361.27273,683844,360.705,-0.006417987,360.10825,367.17,368.8846,-0.005681625,-0.024245173,-0.008995632
FB,-7.55E-05,5068.681818,334533,359.925,-0.009821491,357.851,357.9073,365.052625,-0.007581368,-0.004215058,-0.012244399
FB,-0.000128312,14143.25758,933455,353.955,-0.005749318,355.0105,355.6811,359.446975,-0.00774625,-0.008004361,-0.010195245
FB,4.67E-05,3144.515152,207538,350.025,0.003414042,350.64,351.9367,355.227025,0.00092759,-0.002596774,-0.006614432
FB,0.000160363,4667.015152,308023,353.17,0.016649206,352.51875,351.5911,352.5843,0.019364927,0.021114585,0.003084227
FB,6.37E-05,2657.833333,175417,361.45,0.004481948,359.46275,359.4464,354.07605,0.006920745,0.00570238,0.009514058
FB,-2.50E-05,2938.530303,193943,363.41,4.13E-05,363.2035,362.143,358.32905,-0.000291847,0.002433293,0.008712034
FB,-0.000102333,2471.681818,163131,363.02,-0.00407691,362.8665,362.991,361.728325,-0.003331115,-0.002412732,0.001936052
FB,-5.09E-05,1939.333333,127996,362.16,-0.002705986,362.20325,362.0802,362.524525,-0.003741684,-0.003229947,-0.001369356
FB,1.04E-05,2556.787879,168748,359.34,0.001641899,359.82525,360.4888,361.79505,0.001051205,-0.001216681,-0.002795229
FB,4.08E-05,2191.575758,144644,360.93,0.00495941,359.41175,359.9238,360.560825,0.007768249,0.005394475,-8.90E-05
FB,-4.66E-05,1864,123024,363.44,-0.000660357,363.1335,362.3718,360.686675,-0.001040939,0.001128399,0.002534679
FB,0.000215219,3472.348485,229175,359.3,0.020345116,362.43125,362.6334,361.745325,0.009334874,0.003062046,0.00232636
FB,-9.24E-05,3741.80303,246959,363.31,-0.013239382,363.8615,364.2794,362.686875,-0.016129077,-0.018618127,-0.003639296
FB,-0.000189407,3560.136364,234969,357.78,-0.006526357,358.06425,357.4572,361.051175,-0.000933492,0.001378627,-0.003381307
FB,-2.25E-05,4581.909091,302406,354.78,0.001240205,354.428,356.7894,359.24195,0.002936422,-0.003676959,-0.007050402
FB,-6.10E-05,3088.969231,200783,357.93,0.003855502,356.45025,355.7759,356.726075,0.005434138,0.005610273,9.09E-05
FB,3.19E-07,3279.333333,216436,363.31,-0.000412871,361.4075,359.2754,357.053575,0.008136245,0.015176102,0.007377884
FB,5.46E-06,2348.015152,154969,366.85,-0.003952569,364.7765,364.8783,360.337775,0.003304763,0.003511582,0.00907808
FB,1.99E-06,3053.984848,201563,368.31,0.000244359,367.66925,366.8786,364.3442,0.002355378,0.004720908,0.006694837
FB,-0.000112337,2704.590909,178503,366.33,-0.005077389,367.952,368.3304,366.9591,-0.007238036,-0.005718507,0.000738298
FB,7.23E-05,2936.348485,193799,370.27,0.006265698,367.30925,366.6104,367.39115,0.014945853,0.015577845,0.003951102
FB,0.000283198,3355.393939,221456,375.89,0.012423847,373.5155,372.9388,369.17315,0.02019528,0.017320536,0.009625903
FB,7.04E-05,3946.727273,260484,380.32,-0.002287547,380.7935,380.4925,373.6844,-0.000875146,-0.000874919,0.010588681
FB,8.83E-05,3126.045455,206319,380.97,0.00301861,380.51125,380.4275,378.210775,0.006380889,0.007750754,0.007737947
FB,-4.27E-06,4821.090909,318192,375.47,-0.000665832,379.40175,381.855,381.1224,-0.012181678,-0.01610847,-0.00378894
FB,-5.88E-06,1912.692308,124325,377,-0.00198939,375.3175,375.3489,379.402625,0.002653753,0.002472633,-0.004129782
FB,0.000162372,3818.5,252021,376.58,0.014923788,376.165,376.3192,377.356925,0.016242208,0.013129545,0.000341586
FB,-0.000140796,10675.45455,704580,379.42,-0.004823151,380.40625,381.085,377.6551,-0.008184014,-0.011032972,0.00128146
FB,-3.65E-05,3260.560606,215197,379.22,-0.003428089,378.25375,377.1929,378.298375,0.001453389,0.003379173,0.001154908
FB,-0.00014322,3079.227273,203229,381.8,-0.007490833,380.65325,379.3334,378.81045,-0.001000911,0.004888312,0.000881377
FB,4.32E-05,5127.909091,338442,375.87,0.001702716,377.60925,379.8924,379.1699,-0.005608973,-0.010342929,-0.001451592
FB,4.91E-05,3601.318182,237687,376.45,0.000318767,376.2605,376.0216,378.48,0.001432518,0.003101684,-0.002471465
FB,0.000191808,10570.13636,697629,368.96,0.013361882,372.61725,375.3407,376.791675,0.004669671,-0.008136341,-0.006024483
FB,9.21E-05,6460.984848,426425,371.12,0.005281311,372.3245,372.6864,374.142775,0.000917211,-0.002981595,-0.004133917
FB,-0.000119388,10379.16667,685025,368.44,-0.010178048,370.056,370.9567,372.0351,-0.019077518,-0.017846557,-0.007066941
FB,-3.24E-05,8732.787879,576364,355.62,0.000196839,359.6495,362.0584,368.52795,-0.02090021,-0.026384141,-0.01680802
FB,3.39E-05,4056.348485,267719,357,0.000420168,356.346,353.5545,361.461375,0.006115545,0.013216916,-0.010453192
FB,9.30E-06,20838.75,1417035,344.25,-0.006303558,349.89375,354.6526,356.30795,-0.016920851,-0.031994408,-0.014693399
FB,-7.15E-05,9309.5,633046,348.74,-0.008028904,345.796,344.6161,350.702525,0.001718499,0.004937958,-0.008218931
FB,0.000230021,7323.227273,483333,347.745,0.015140405,346.22825,346.3728,347.0852,0.019058237,0.017190726,0.00132345
FB,9.91E-05,5828.818182,384702,350.79,0.007839448,350.58225,351.5802,347.9899,0.009903525,0.004115135,0.006356003
FB,-2.79E-05,10163.31818,670779,342.54,-0.00548841,347.2375,351.0817,350.06115,-0.014851507,-0.02818945,-0.005845764
FB,-3.93E-05,4587.136364,302751,341.41,-0.005242963,341.8265,341.6375,347.36695,-0.001329622,-0.00243533,-0.009793102
FB,-1.49E-05,4777.117647,324844,341.56,-0.004069563,341.122,341.0995,343.289025,1.17E-05,-0.001400178,-0.006429495
FB,8.47E-05,5439.5,359007,339.42,0.00989924,340.68825,340.9923,341.141125,0.009733239,0.00763243,0.001668664
